chw_genre_name,latitude,visit_year,visit_month,visit_weekday,city,ward,neighborhood,holiday_flg_0,holiday_flg_1,mean_visitors,median_visitors,min_visitors,max_visitors
2,33.5892157,2016,12,6,0,9,9,1,0,19.833333333333332,19.0,10.0,42.0
7,34.815149,2016,10,0,3,13,93,1,0,13.71875,13.0,1.0,37.0
6,33.5892157,2017,3,1,0,9,9,1,0,9.705882352941176,9.5,3.0,17.0
6,34.6951242,2016,12,2,3,25,46,1,0,21.314285714285713,20.0,8.0,35.0
6,35.602201,2016,7,0,7,54,34,1,0,35.303030303030305,36.0,21.0,50.0
7,38.2690761,2017,3,5,4,40,36,1,0,15.56140350877193,15.0,9.0,24.0
7,35.6956944,2016,4,5,7,5,37,1,0,7.34,7.0,2.0,20.0
1,35.6921398,2017,3,4,7,44,68,1,0,13.666666666666666,13.0,1.0,31.0
7,35.6712704,2016,5,3,7,26,87,1,0,14.666666666666666,11.0,2.0,47.0
2,35.6617773,2017,3,3,7,42,77,1,0,11.371428571428572,11.0,3.0,21.0
7,35.5612568,2016,6,2,7,54,32,1,0,19.27777777777778,18.0,5.0,34.0
2,35.7528042,2016,11,1,7,21,96,1,0,11.714285714285714,16.0,1.0,23.0
7,34.4858993,2017,3,4,1,10,19,1,0,19.057142857142857,15.0,5.0,42.0
1,35.6940027,2016,10,2,7,5,45,1,0,24.257142857142856,24.0,10.0,42.0
2,35.6706505,2016,9,5,7,6,90,1,0,16.736842105263158,16.0,1.0,30.0
10,34.7053617,2016,12,2,8,53,94,1,0,27.945945945945947,27.0,11.0,54.0
6,34.7108955,2017,1,2,6,11,62,1,0,28.5,26.0,7.0,73.0
3,34.6762311,2016,10,0,8,53,78,1,0,32.05714285714286,30.0,6.0,62.0
8,34.815149,2016,10,0,3,13,93,1,0,7.967741935483871,7.0,1.0,19.0
2,35.704686,2016,11,1,7,30,39,1,0,16.558823529411764,16.5,8.0,27.0
2,35.6617773,2017,1,1,7,42,77,1,0,24.28846153846154,20.5,5.0,68.0
6,35.6940027,2017,3,3,7,5,45,1,0,17.8125,17.0,1.0,32.0
12,35.6617773,2016,2,5,7,42,77,1,0,33.6140350877193,35.0,1.0,51.0
4,35.662665,2016,9,0,7,41,41,1,0,6.185185185185185,6.0,2.0,14.0
6,35.6995657,2016,10,2,7,46,3,1,0,9.185185185185185,8.5,3.0,21.0
2,34.6812614,2016,8,5,8,53,49,1,0,26.903225806451612,31.0,1.0,52.0
7,34.815149,2016,10,1,3,13,93,1,0,9.0,9.0,1.0,20.0
4,34.7108955,2016,9,2,6,11,62,1,0,24.515151515151516,20.0,3.0,76.0
1,33.5892157,2016,8,1,0,9,9,1,0,5.62,5.0,1.0,18.0
7,43.7706355,2016,8,1,2,3,0,1,0,23.526315789473685,20.0,1.0,59.0
2,35.6938401,2016,11,3,7,44,30,1,0,36.7,39.0,11.0,64.0
2,34.6762311,2016,1,0,8,53,78,0,1,36.724137931034484,35.5,11.0,113.0
2,33.8810679,2016,10,2,0,22,43,1,0,6.466666666666667,5.5,2.0,13.0
4,35.6414629,2016,8,3,7,28,35,1,0,7.975609756097561,6.0,1.0,38.0
4,35.6617773,2016,12,1,7,42,77,1,0,12.75,13.0,1.0,31.0
12,43.0554601,2016,10,2,2,39,53,1,0,29.441176470588236,31.0,2.0,45.0
1,35.6721142,2017,2,4,7,6,13,1,0,26.951612903225808,26.0,10.0,57.0
4,35.7756644,2016,7,3,7,1,8,1,0,9.137931034482758,8.0,2.0,28.0
7,34.9751398,2016,5,2,6,45,98,1,0,23.235294117647058,18.0,2.0,72.0
6,34.3862445,2016,12,0,1,14,42,1,0,16.736842105263158,14.0,3.0,62.0
6,35.6580681,2016,11,4,7,29,76,1,0,11.043478260869565,11.0,3.0,25.0
4,34.6762311,2016,4,3,8,53,78,1,0,12.96551724137931,12.0,2.0,37.0
4,35.6580681,2016,2,3,7,29,76,0,1,14.65,13.5,2.0,38.0
1,35.6938401,2017,1,0,7,44,30,1,0,5.518518518518518,4.0,1.0,21.0
8,35.6995657,2016,7,3,7,46,3,1,0,25.350877192982455,26.0,10.0,40.0
2,35.6728535,2016,6,0,7,26,91,1,0,12.092592592592593,12.0,3.0,22.0
7,33.5892157,2016,2,3,0,9,9,1,0,20.089285714285715,19.0,1.0,46.0
1,35.6617773,2017,2,0,7,42,77,1,0,5.933333333333334,2.0,1.0,47.0
10,34.6951242,2017,2,0,3,25,46,1,0,14.42,12.5,4.0,54.0
6,35.6706505,2016,9,1,7,6,90,1,0,13.235294117647058,11.0,2.0,36.0
8,33.5892157,2017,1,1,0,9,9,1,0,22.384615384615383,24.0,2.0,59.0
7,35.6617773,2016,11,1,7,42,77,1,0,10.163636363636364,9.0,1.0,23.0
2,35.6938401,2017,3,0,7,44,30,0,1,23.56140350877193,23.0,10.0,48.0
2,34.7997673,2017,2,1,3,50,92,1,0,10.25,10.5,1.0,23.0
7,35.6940027,2016,9,2,7,5,45,1,0,24.108695652173914,23.0,4.0,49.0
4,35.6995657,2016,4,2,7,46,3,1,0,19.086206896551722,20.5,3.0,32.0
4,35.6465721,2016,2,4,7,41,75,1,0,10.125,8.0,1.0,42.0
7,43.7706355,2016,7,5,2,3,0,1,0,14.371428571428572,14.0,2.0,25.0
8,35.6721142,2016,9,1,7,6,13,1,0,16.685714285714287,15.0,3.0,81.0
6,34.6812614,2016,7,5,8,53,49,1,0,24.393939393939394,23.0,7.0,44.0
6,35.629564,2016,4,3,7,28,82,1,0,9.10204081632653,7.0,1.0,34.0
6,34.6812614,2016,10,1,8,53,49,1,0,19.25,18.5,2.0,44.0
4,35.6580681,2017,3,5,7,29,76,1,0,32.75,31.5,22.0,47.0
7,34.3862445,2016,12,1,1,14,42,1,0,10.771929824561404,8.0,1.0,37.0
2,35.0955842,2016,11,4,6,37,57,1,0,14.2,15.0,4.0,31.0
2,33.5892157,2016,9,4,0,9,9,1,0,40.64705882352941,41.0,5.0,64.0
7,33.5615691,2017,1,0,0,9,79,0,1,37.092592592592595,39.0,5.0,64.0
2,35.6465721,2016,7,2,7,41,75,1,0,18.666666666666668,18.0,9.0,36.0
8,35.6580681,2016,8,5,7,29,76,0,1,7.0,6.0,1.0,24.0
4,34.7053617,2016,9,3,8,53,94,1,0,12.703703703703704,12.0,5.0,31.0
7,34.3862445,2016,11,2,1,14,42,0,1,11.148148148148149,8.0,1.0,36.0
2,34.7108955,2016,8,1,6,11,62,1,0,10.11111111111111,10.0,3.0,25.0
4,35.7379419,2016,9,1,7,51,80,1,0,13.5625,12.5,4.0,28.0
7,35.6956944,2016,4,4,7,5,37,1,0,12.867924528301886,12.0,5.0,27.0
1,35.7081457,2016,1,0,7,32,64,0,1,8.745762711864407,7.0,1.0,32.0
7,34.7202277,2016,3,5,3,25,81,1,0,22.636363636363637,23.0,2.0,48.0
2,33.5892157,2017,1,4,0,9,9,1,0,19.96969696969697,18.0,2.0,71.0
7,33.5858162,2017,3,2,0,9,24,1,0,17.133333333333333,17.5,2.0,32.0
8,35.6580681,2016,12,4,7,29,76,1,0,6.655172413793103,6.0,1.0,30.0
7,34.7202277,2016,5,5,3,25,81,1,0,22.636363636363637,23.0,2.0,48.0
7,35.5612568,2016,12,2,7,54,32,1,0,30.2,26.0,11.0,63.0
6,35.6580681,2016,12,6,7,29,76,1,0,37.189655172413794,37.0,12.0,71.0
7,35.6580681,2016,3,3,7,29,76,1,0,6.763636363636364,7.0,1.0,21.0
7,34.815149,2016,12,0,3,13,93,1,0,24.38235294117647,17.0,6.0,69.0
4,35.7356234,2016,10,1,7,33,89,1,0,17.88888888888889,18.0,8.0,27.0
7,35.6728535,2016,8,2,7,26,91,1,0,49.07142857142857,24.0,15.0,372.0
11,34.7053617,2016,9,3,8,53,94,1,0,19.614035087719298,19.0,4.0,46.0
7,43.7706355,2016,10,2,2,3,0,1,0,25.529411764705884,21.5,7.0,91.0
1,35.7248234,2016,8,1,7,51,54,1,0,17.45762711864407,15.0,4.0,58.0
2,35.6465721,2017,2,3,7,41,75,1,0,23.852941176470587,23.5,6.0,41.0
6,35.6580681,2017,1,5,7,29,76,1,0,25.5,24.5,2.0,64.0
8,33.8808817,2016,8,2,0,22,98,1,0,14.961538461538462,13.5,2.0,49.0
6,35.6580681,2016,7,2,7,29,76,1,0,34.233333333333334,33.5,5.0,52.0
1,35.6580681,2016,7,6,7,29,76,1,0,5.903225806451613,5.0,1.0,25.0
12,43.0554601,2017,2,3,2,39,53,1,0,10.75,10.0,2.0,25.0
1,35.6721142,2016,7,1,7,6,13,1,0,9.93939393939394,9.0,2.0,27.0
11,35.6617773,2016,12,6,7,42,77,1,0,20.914285714285715,19.0,6.0,42.0
7,35.7511648,2016,1,2,7,15,25,1,0,7.5,5.0,1.0,21.0
8,35.712607,2017,2,0,7,49,20,1,0,12.720930232558139,12.0,4.0,35.0
6,35.6617773,2016,12,3,7,42,77,1,0,17.818181818181817,19.0,2.0,40.0
1,35.6721142,2017,4,0,7,6,13,1,0,9.79245283018868,9.0,1.0,26.0
7,34.6647437,2016,10,5,8,53,66,1,0,19.580645161290324,20.0,11.0,31.0
11,35.6617773,2016,11,3,7,42,77,1,0,14.25,11.0,5.0,40.0
1,43.7706355,2016,2,6,2,3,0,1,0,11.957446808510639,9.0,1.0,57.0
1,34.7660929,2016,5,4,8,34,23,1,0,4.285714285714286,3.0,1.0,13.0
7,35.6995366,2016,2,6,7,26,33,1,0,32.43859649122807,32.0,1.0,59.0
1,33.5892157,2016,8,1,0,9,9,1,0,5.62,5.0,1.0,18.0
7,35.6749184,2016,6,2,7,29,1,1,0,45.57627118644068,43.0,27.0,82.0
7,35.6728535,2016,9,4,7,26,91,1,0,32.25,34.0,9.0,54.0
12,35.6617773,2016,2,0,7,42,77,1,0,11.72,10.0,1.0,47.0
2,35.6728535,2016,11,3,7,26,91,0,1,9.117647058823529,9.0,1.0,36.0
11,35.6465721,2017,2,2,7,41,75,1,0,6.166666666666667,4.5,2.0,15.0
7,35.6995657,2016,7,6,7,46,3,1,0,40.824561403508774,38.0,20.0,96.0
7,43.7706355,2016,10,6,2,3,0,1,0,32.47222222222222,32.0,2.0,83.0
10,34.3862445,2017,1,1,1,14,42,1,0,9.620689655172415,8.0,1.0,30.0
4,35.6465721,2016,7,5,7,41,75,1,0,35.779661016949156,35.0,7.0,56.0
6,35.6617773,2016,10,2,7,42,77,1,0,30.050847457627118,31.0,5.0,63.0
6,33.5913576,2016,2,0,0,9,14,1,0,6.466666666666667,4.0,1.0,29.0
7,35.5612568,2017,3,4,7,54,32,1,0,33.87719298245614,30.0,2.0,74.0
4,35.7756644,2016,11,3,7,1,8,0,1,25.696969696969695,24.0,5.0,67.0
7,35.6728535,2016,11,1,7,26,91,1,0,23.383333333333333,23.0,1.0,42.0
8,35.6706505,2017,3,3,7,6,90,1,0,6.310344827586207,6.0,1.0,17.0
2,35.6995657,2016,9,1,7,46,3,1,0,7.222222222222222,7.0,1.0,16.0
6,35.6706505,2017,1,4,7,6,90,1,0,19.53125,19.0,8.0,36.0
4,35.6465721,2016,12,2,7,41,75,1,0,8.79245283018868,7.0,1.0,27.0
11,34.7108955,2016,6,0,6,11,62,1,0,17.620689655172413,16.0,5.0,39.0
2,34.7108955,2016,6,4,6,11,62,1,0,6.771929824561403,7.0,1.0,17.0
8,35.6706505,2016,9,5,7,6,90,1,0,45.32608695652174,38.0,17.0,248.0
7,34.6762311,2016,9,2,8,53,78,1,0,12.0,12.0,1.0,22.0
2,34.5732536,2017,2,2,8,38,55,1,0,13.333333333333334,12.0,1.0,51.0
7,35.6749184,2017,3,1,7,29,1,1,0,26.57894736842105,27.0,5.0,47.0
4,34.7012792,2017,1,4,8,53,65,1,0,5.823529411764706,5.0,1.0,12.0
8,35.6580681,2016,12,4,7,29,76,0,1,23.879310344827587,23.0,6.0,46.0
7,34.7997673,2017,1,6,3,50,92,1,0,30.655172413793103,30.5,7.0,59.0
1,34.7660929,2016,11,6,8,34,23,1,0,6.854166666666667,6.0,2.0,20.0
1,35.6593968,2016,11,1,7,42,10,1,0,11.9,11.5,1.0,36.0
6,35.6580681,2017,3,3,7,29,76,1,0,16.242424242424242,17.0,4.0,33.0
11,34.7053617,2017,3,4,8,53,94,1,0,26.842105263157894,28.0,9.0,45.0
2,35.6617773,2016,7,1,7,42,77,1,0,23.902439024390244,22.0,1.0,54.0
7,35.6749184,2016,11,4,7,29,1,1,0,37.94444444444444,38.5,12.0,72.0
7,35.6265683,2017,3,6,7,43,16,1,0,3.7560975609756095,2.0,1.0,22.0
12,35.7511648,2017,1,5,7,15,25,1,0,23.303030303030305,23.0,5.0,40.0
4,35.6617773,2016,9,3,7,42,77,0,1,25.473684210526315,26.0,2.0,85.0
7,34.3862445,2016,8,5,1,14,42,0,1,42.23684210526316,35.0,5.0,80.0
6,35.6706505,2016,7,0,7,6,90,1,0,36.035714285714285,36.0,12.0,101.0
6,35.6938401,2016,10,5,7,44,30,1,0,18.454545454545453,19.0,1.0,41.0
7,35.5612568,2016,10,2,7,54,32,1,0,19.27777777777778,18.0,5.0,34.0
7,37.9163674,2016,5,0,5,35,12,1,0,13.362068965517242,11.5,1.0,54.0
2,35.6692904,2017,1,5,7,42,27,1,0,62.16393442622951,54.0,26.0,117.0
7,35.6749184,2016,9,1,7,29,1,1,0,24.057142857142857,23.0,10.0,46.0
7,34.6647437,2016,8,1,8,53,66,1,0,21.970588235294116,20.0,3.0,61.0
2,37.3718999,2017,3,3,5,18,7,1,0,29.085714285714285,29.0,11.0,55.0
1,35.7248234,2016,11,6,7,51,54,1,0,56.411764705882355,57.0,3.0,95.0
1,35.6580681,2016,9,2,7,29,76,1,0,4.9375,5.0,1.0,12.0
2,33.5892157,2016,8,3,0,9,9,1,0,14.085714285714285,15.0,6.0,22.0
1,35.6938401,2016,8,6,7,44,30,1,0,24.61111111111111,24.0,4.0,58.0
4,33.3192865,2016,7,4,0,24,29,1,0,12.14,12.5,2.0,28.0
12,35.6617773,2016,11,1,7,42,77,1,0,25.666666666666668,25.5,4.0,56.0
7,34.6793301,2016,9,6,8,12,2,1,0,11.018867924528301,9.0,1.0,34.0
2,35.6465721,2016,10,6,7,41,75,1,0,51.42424242424242,52.0,1.0,102.0
7,33.5892157,2016,11,3,0,9,9,0,1,20.089285714285715,19.0,1.0,46.0
6,35.6617773,2016,5,6,7,42,77,1,0,45.06896551724138,48.0,16.0,64.0
1,35.6465721,2016,8,5,7,41,75,1,0,17.946428571428573,16.0,4.0,49.0
7,34.6882414,2017,1,5,3,25,61,1,0,38.833333333333336,38.5,17.0,90.0
2,34.7997673,2017,3,1,3,50,92,1,0,10.25,10.5,1.0,23.0
2,35.6465721,2017,2,3,7,41,75,1,0,11.842105263157896,12.0,1.0,25.0
4,35.7356234,2017,1,6,7,33,89,1,0,4.9,4.5,1.0,13.0
2,33.5892157,2016,7,5,0,9,9,1,0,46.450980392156865,46.0,18.0,144.0
7,43.7706355,2016,10,1,2,3,0,1,0,9.941176470588236,9.0,3.0,20.0
7,33.5913576,2016,3,5,0,9,14,1,0,38.08510638297872,37.0,9.0,96.0
2,33.5892157,2016,11,1,0,9,9,1,0,38.56363636363636,38.0,22.0,65.0
7,34.3862445,2016,11,4,1,14,42,1,0,28.823529411764707,27.0,14.0,49.0
2,34.7053617,2017,1,4,8,53,94,1,0,12.142857142857142,9.0,1.0,92.0
6,35.6617773,2017,1,3,7,42,77,1,0,18.724137931034484,19.0,2.0,39.0
7,35.6580681,2016,8,0,7,29,76,1,0,23.16,21.0,6.0,47.0
12,35.6706505,2017,2,4,7,6,90,1,0,26.75,25.0,7.0,124.0
2,33.5573203,2017,2,0,0,16,50,1,0,26.0,26.0,11.0,50.0
7,34.7997673,2016,2,5,3,50,92,1,0,33.625,34.0,4.0,48.0
11,35.6995657,2016,11,3,7,46,3,1,0,9.12280701754386,9.0,2.0,31.0
8,35.6938401,2016,1,1,7,44,30,1,0,14.387096774193548,13.5,4.0,40.0
8,35.712607,2016,11,2,7,49,20,1,0,19.103448275862068,18.0,2.0,101.0
4,35.6617773,2016,3,3,7,42,77,1,0,25.473684210526315,26.0,2.0,85.0
1,35.6938401,2016,10,3,7,44,30,1,0,5.96875,6.0,1.0,16.0
7,35.6938401,2016,8,6,7,44,30,1,0,44.49090909090909,46.0,28.0,56.0
2,35.712607,2017,3,5,7,49,20,1,0,38.611111111111114,39.5,16.0,55.0
11,35.6617773,2016,2,2,7,42,77,1,0,14.363636363636363,11.0,1.0,78.0
2,35.6940027,2017,2,6,7,5,45,1,0,15.153846153846153,8.0,1.0,130.0
4,34.7108955,2016,11,3,6,11,62,1,0,6.541666666666667,5.5,2.0,18.0
2,35.7043442,2016,12,1,7,49,47,1,0,19.413793103448278,20.0,3.0,27.0
7,35.6938401,2017,3,2,7,44,30,1,0,21.710526315789473,20.0,3.0,48.0
7,34.6793301,2017,3,0,8,12,2,1,0,9.0,7.0,1.0,25.0
6,35.6414629,2017,1,5,7,28,35,1,0,23.96969696969697,25.0,7.0,43.0
13,33.5892157,2016,7,6,0,9,9,1,0,27.794117647058822,27.0,5.0,57.0
7,34.7569503,2016,11,3,3,17,31,1,0,12.028571428571428,9.0,2.0,34.0
7,33.5892157,2016,12,0,0,9,9,1,0,19.862068965517242,19.0,3.0,42.0
2,43.0554601,2017,3,3,2,39,53,1,0,11.25,10.5,2.0,28.0
4,35.6580681,2017,1,2,7,29,76,1,0,32.885714285714286,33.0,4.0,73.0
8,35.6617773,2016,10,6,7,42,77,1,0,8.612244897959183,9.0,2.0,15.0
2,35.6465721,2016,11,5,7,41,75,1,0,23.941176470588236,23.5,1.0,43.0
6,33.5913576,2016,11,2,0,9,14,1,0,8.217391304347826,6.0,1.0,71.0
8,33.5892157,2016,7,0,0,9,9,1,0,9.064516129032258,9.0,2.0,20.0
6,33.5892157,2017,3,3,0,9,9,1,0,5.2,4.0,1.0,29.0
7,35.7511648,2016,12,3,7,15,25,1,0,10.072727272727272,11.0,3.0,19.0
12,35.6706505,2016,7,0,7,6,90,1,0,23.5,23.0,1.0,43.0
8,33.5892157,2017,2,4,0,9,9,1,0,46.64705882352941,50.5,7.0,83.0
6,34.6951242,2017,2,4,3,25,46,1,0,27.575757575757574,30.0,6.0,41.0
4,34.6951242,2017,1,3,3,25,46,1,0,13.513513513513514,13.0,2.0,30.0
7,35.6580681,2016,10,4,7,29,76,1,0,19.636363636363637,20.0,11.0,28.0
4,35.6617773,2016,8,0,7,42,77,1,0,9.966666666666667,9.0,5.0,18.0
10,34.7053617,2016,11,0,8,53,94,1,0,26.942857142857143,25.0,10.0,60.0
8,35.7261178,2016,11,1,7,51,54,1,0,27.12962962962963,27.0,4.0,44.0
7,35.6938401,2016,8,3,7,44,30,0,1,11.859649122807017,9.0,1.0,49.0
7,34.7569503,2016,11,6,3,17,31,1,0,18.5,17.5,8.0,40.0
2,33.5756863,2017,3,6,0,9,88,1,0,31.517241379310345,30.0,19.0,49.0
6,35.6617773,2017,2,3,7,42,77,1,0,10.18918918918919,9.0,2.0,22.0
13,34.6812614,2017,1,0,8,53,49,0,1,9.814814814814815,9.5,1.0,22.0
11,34.7053617,2016,3,2,8,53,94,1,0,21.066666666666666,21.0,5.0,50.0
7,35.6940027,2016,7,5,7,5,45,1,0,26.508474576271187,22.0,3.0,73.0
1,35.7322863,2017,1,2,7,51,67,1,0,29.3125,25.0,14.0,73.0
7,35.7511648,2017,1,4,7,15,25,1,0,7.696428571428571,6.5,1.0,24.0
7,35.6706505,2016,6,1,7,6,90,1,0,16.11111111111111,15.0,6.0,29.0
7,34.6882414,2016,12,5,3,25,61,1,0,38.833333333333336,38.5,17.0,90.0
4,33.5892157,2016,1,0,0,9,9,1,0,8.016666666666667,6.0,1.0,29.0
7,35.6617773,2016,10,1,7,42,77,1,0,15.727272727272727,15.0,2.0,37.0
6,35.6938401,2016,12,0,7,44,30,1,0,18.15625,16.0,3.0,54.0
4,34.7012792,2016,1,0,8,53,65,0,1,12.903846153846153,12.0,1.0,29.0
7,33.5756863,2016,1,2,0,9,88,1,0,28.639344262295083,26.0,4.0,65.0
4,35.6617773,2017,3,2,7,42,77,1,0,7.982142857142857,6.0,1.0,28.0
7,37.8742227,2016,10,6,5,35,86,1,0,21.580645161290324,22.0,4.0,55.0
11,35.6414629,2016,7,4,7,28,35,1,0,15.162790697674419,13.0,2.0,48.0
2,33.5892157,2016,11,2,0,9,9,1,0,9.6,8.0,2.0,30.0
4,35.662665,2017,2,3,7,41,41,1,0,2.764705882352941,1.0,1.0,25.0
4,35.6938401,2016,5,5,7,44,30,1,0,30.796296296296298,29.5,4.0,87.0
8,35.6092261,2016,12,2,7,43,21,1,0,31.728813559322035,28.0,7.0,76.0
7,35.6617773,2017,4,5,7,42,77,1,0,15.882352941176471,17.0,2.0,27.0
11,35.6995657,2016,11,0,7,46,3,1,0,7.105263157894737,7.0,1.0,21.0
2,35.7528042,2016,11,3,7,21,96,1,0,23.071428571428573,21.5,11.0,47.0
8,34.815149,2017,2,2,3,13,93,1,0,9.0,8.0,1.0,24.0
10,34.3862445,2016,5,1,1,14,42,1,0,9.620689655172415,8.0,1.0,30.0
2,35.7043442,2016,8,1,7,49,47,1,0,19.413793103448278,20.0,3.0,27.0
8,34.3862445,2017,3,6,1,14,42,1,0,10.161290322580646,7.0,1.0,40.0
1,35.7262319,2016,10,6,7,51,17,1,0,4.878787878787879,4.0,1.0,14.0
4,35.6749184,2016,6,2,7,29,1,1,0,25.901960784313726,25.0,2.0,74.0
6,35.6617773,2016,7,0,7,42,77,1,0,18.724137931034484,18.0,3.0,37.0
7,34.6951242,2016,6,6,3,25,46,1,0,24.11320754716981,23.0,2.0,71.0
4,35.6414629,2016,7,4,7,28,35,1,0,5.457142857142857,3.0,1.0,34.0
2,34.7053617,2016,5,3,8,53,94,0,1,19.4,19.0,13.0,26.0
4,35.7177841,2016,4,3,7,30,52,1,0,9.134615384615385,9.0,2.0,17.0
13,38.2690761,2016,6,2,4,40,36,1,0,15.107142857142858,14.5,3.0,42.0
3,34.7375965,2016,8,0,3,36,71,1,0,23.12121212121212,24.0,3.0,57.0
11,35.6617773,2016,9,3,7,42,77,1,0,14.25,11.0,5.0,40.0
2,35.6021252,2016,10,3,7,41,70,1,0,22.526315789473685,23.0,1.0,50.0
8,35.6938401,2016,7,0,7,44,30,1,0,12.705882352941176,11.0,2.0,25.0
7,34.7108955,2017,2,1,6,11,62,1,0,43.05555555555556,41.5,2.0,127.0
7,37.9163674,2016,7,3,5,35,12,1,0,13.672413793103448,11.0,1.0,51.0
7,34.7108955,2017,3,0,6,11,62,0,1,8.157894736842104,8.0,1.0,18.0
1,43.7706355,2016,12,5,2,3,0,1,0,13.24074074074074,9.0,1.0,56.0
12,35.7511648,2016,6,3,7,15,25,1,0,35.63636363636363,31.0,2.0,78.0
8,33.8808817,2016,1,2,0,22,98,1,0,14.961538461538462,13.5,2.0,49.0
7,35.712607,2016,4,2,7,49,20,1,0,9.827586206896552,9.0,2.0,24.0
7,35.6414629,2016,1,5,7,28,35,1,0,25.509090909090908,25.0,10.0,48.0
2,35.6021252,2016,11,6,7,41,70,1,0,17.91176470588235,17.0,9.0,30.0
1,33.5892157,2016,7,4,0,9,9,1,0,6.981481481481482,5.0,1.0,30.0
2,33.5892157,2016,12,5,0,9,9,1,0,38.793103448275865,37.0,19.0,88.0
2,35.712607,2016,9,5,7,49,20,1,0,25.949152542372882,24.0,12.0,56.0
6,35.6940027,2016,11,1,7,5,45,1,0,24.055555555555557,25.0,3.0,51.0
7,37.8742227,2017,2,6,5,35,86,1,0,31.972972972972972,34.0,10.0,65.0
7,34.815149,2016,8,6,3,13,93,1,0,16.03030303030303,14.0,2.0,37.0
8,35.7066569,2016,10,4,7,7,6,1,0,26.571428571428573,26.0,16.0,37.0
7,34.7997673,2016,2,2,3,50,92,1,0,21.57377049180328,22.0,3.0,41.0
4,35.6938401,2016,9,4,7,44,30,1,0,8.346938775510203,6.0,1.0,24.0
7,34.7997673,2017,3,0,3,50,92,0,1,25.775862068965516,26.5,9.0,42.0
2,34.6812614,2017,1,6,8,53,49,1,0,7.714285714285714,7.0,1.0,16.0
4,35.6465721,2016,1,0,7,41,75,0,1,30.85,29.0,17.0,87.0
2,33.5756863,2016,9,3,0,9,88,1,0,28.79245283018868,29.0,17.0,45.0
1,34.7660929,2016,9,5,8,34,23,1,0,11.15,10.0,4.0,27.0
2,33.5819411,2016,7,4,0,9,58,1,0,5.9,6.0,1.0,22.0
2,34.7053617,2016,8,3,8,53,94,0,1,19.4,19.0,13.0,26.0
3,34.7375965,2016,4,6,3,36,71,1,0,46.1551724137931,38.5,13.0,514.0
7,35.6265683,2016,7,4,7,43,16,1,0,14.145454545454545,13.0,7.0,30.0
7,33.5615691,2017,3,1,0,9,79,1,0,35.77358490566038,36.0,4.0,69.0
13,34.6812614,2017,3,2,8,53,49,1,0,11.909090909090908,10.0,1.0,42.0
7,35.7435748,2016,10,1,7,19,84,1,0,15.058823529411764,15.5,2.0,43.0
7,43.0744699,2017,2,5,2,39,44,1,0,28.509090909090908,27.0,6.0,72.0
7,34.3862445,2016,10,5,1,14,42,1,0,10.96774193548387,7.0,1.0,53.0
4,33.5892157,2016,1,2,0,9,9,1,0,6.741379310344827,6.0,1.0,28.0
11,35.6995657,2016,5,0,7,46,3,1,0,8.267857142857142,8.0,2.0,17.0
7,34.4858993,2016,4,0,1,10,19,1,0,8.456521739130435,6.5,1.0,28.0
7,35.6728535,2016,6,3,7,26,91,1,0,21.857142857142858,21.5,2.0,49.0
2,33.5892157,2016,2,5,0,9,9,1,0,22.98148148148148,23.0,12.0,37.0
3,35.6938401,2017,2,2,7,44,30,1,0,6.384615384615385,6.0,1.0,18.0
2,33.5892157,2016,7,5,0,9,9,1,0,20.735849056603772,20.0,6.0,37.0
7,35.6938401,2017,2,3,7,44,30,1,0,34.71666666666667,30.5,19.0,106.0
4,35.6938401,2017,1,0,7,44,30,1,0,16.79310344827586,16.0,2.0,47.0
13,44.0206319,2016,6,4,2,0,53,1,0,25.48148148148148,24.0,4.0,56.0
1,43.0554601,2017,1,0,2,39,53,0,1,15.166666666666666,14.0,2.0,34.0
4,35.6938401,2016,4,5,7,44,30,1,0,19.803571428571427,10.5,1.0,78.0
2,33.5892157,2016,2,5,0,9,9,1,0,46.450980392156865,46.0,18.0,144.0
13,35.6721142,2016,6,5,7,6,13,1,0,10.745098039215685,10.0,2.0,32.0
2,35.6021252,2016,9,4,7,41,70,1,0,13.627118644067796,13.0,1.0,26.0
7,37.4462652,2016,10,1,5,31,97,1,0,8.372549019607844,7.0,1.0,32.0
7,35.6728535,2016,8,0,7,26,91,1,0,21.714285714285715,19.5,14.0,34.0
2,35.6465721,2017,1,3,7,41,75,1,0,19.0625,18.5,2.0,37.0
10,34.3862445,2016,1,2,1,14,42,1,0,10.38888888888889,9.5,1.0,33.0
1,35.6938401,2016,9,6,7,44,30,1,0,5.368421052631579,3.0,1.0,40.0
12,35.6617773,2016,7,3,7,42,77,1,0,23.672727272727272,25.0,1.0,42.0
7,35.7066569,2016,7,5,7,7,6,1,0,42.0,41.0,13.0,76.0
4,33.5892157,2016,2,4,0,9,9,1,0,23.625,22.0,3.0,70.0
7,38.2690761,2016,6,4,4,40,36,1,0,31.818181818181817,33.0,8.0,63.0
7,35.6995366,2017,3,3,7,26,33,1,0,27.85,27.5,10.0,51.0
2,35.6465721,2016,7,4,7,41,75,1,0,10.0,9.5,2.0,20.0
7,35.6414629,2016,12,5,7,28,35,1,0,11.0,10.0,4.0,21.0
11,35.6617773,2016,8,1,7,42,77,1,0,9.91891891891892,9.0,3.0,22.0
2,33.5892157,2017,2,4,0,9,9,1,0,28.243243243243242,23.0,12.0,126.0
